# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2012-11-15 07:25:50 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02313700 WACCASASSA RIVER NR GULF HAMMOCK, FLA.
# -----------------------------------------------------------------------------------
#
# Data provided for site 02313700
#    DD parameter statistic   Description
#    03   00060     00003     Discharge, cubic feet per second (Mean), (Tallahassee)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	03_00060_00003	03_00060_00003_cd
USGS	02313700	1973-10-08	77	A
USGS	02313700	1973-10-09	46	A
USGS	02313700	1973-10-10	72	A
USGS	02313700	1973-10-11	198	A
USGS	02313700	1973-10-12	92	A
USGS	02313700	1973-10-13	21	A
USGS	02313700	1973-10-14	25	A
USGS	02313700	1973-10-15	19	A
USGS	02313700	1973-10-16	0.40	A
USGS	02313700	1973-10-17	85	A
USGS	02313700	1973-10-18	134	A
USGS	02313700	1973-10-19	83	A
USGS	02313700	1973-10-20	80	A
USGS	02313700	1973-10-21	82	A
USGS	02313700	1973-10-22	71	A
USGS	02313700	1973-10-23	30	A
USGS	02313700	1973-10-24	29	A
USGS	02313700	1973-10-25	116	A
USGS	02313700	1973-10-26	51	A
USGS	02313700	1973-10-27	69	A
USGS	02313700	1973-10-28	-16	A
USGS	02313700	1973-10-29	292	A
USGS	02313700	1973-10-30	127	A
USGS	02313700	1973-10-31	-91	A
USGS	02313700	1973-11-01	366	A
USGS	02313700	1973-11-02	224	A
USGS	02313700	1973-11-03	79	A
USGS	02313700	1973-11-04	37	A
USGS	02313700	1973-11-05	144	A
USGS	02313700	1973-11-06	197	A
USGS	02313700	1973-11-07	90	A
USGS	02313700	1973-11-08	15	A
USGS	02313700	1973-11-09	158	A
USGS	02313700	1973-11-10	223	A
USGS	02313700	1973-11-11	79	A
USGS	02313700	1973-11-12	77	A
USGS	02313700	1973-11-13	81	A
USGS	02313700	1973-11-14	-0.90	A
USGS	02313700	1973-11-15	24	A
USGS	02313700	1973-11-16	132	A
USGS	02313700	1973-11-17	154	A
USGS	02313700	1973-11-18	1.7	A
USGS	02313700	1973-11-19	87	A
USGS	02313700	1973-11-20	96	A
USGS	02313700	1973-11-21	57	A
USGS	02313700	1973-11-22	46	A
USGS	02313700	1973-11-23	157	A
USGS	02313700	1973-11-24	8.4	A
USGS	02313700	1973-11-25	-9.4	A
USGS	02313700	1973-11-26	32	A
USGS	02313700	1973-11-27	80	A
USGS	02313700	1973-11-28	-5.7	A
USGS	02313700	1973-11-29	121	A
USGS	02313700	1973-11-30	165	A
USGS	02313700	1973-12-01	113	A
USGS	02313700	1973-12-02	108	A
USGS	02313700	1973-12-03	51	A
USGS	02313700	1973-12-04	-20	A
USGS	02313700	1973-12-05	64	A
USGS	02313700	1973-12-06	366	A
USGS	02313700	1973-12-07	146	A
USGS	02313700	1973-12-08	149	A
USGS	02313700	1973-12-09	111	A
USGS	02313700	1973-12-10	227	A
USGS	02313700	1973-12-11	181	A
USGS	02313700	1973-12-12	122	A
USGS	02313700	1973-12-13	62	A
USGS	02313700	1973-12-14	160	A
USGS	02313700	1973-12-15	46	A
USGS	02313700	1973-12-16	346	A
USGS	02313700	1973-12-17	186	A
USGS	02313700	1973-12-18	208	A
USGS	02313700	1973-12-19	151	A
USGS	02313700	1973-12-20	49	A
USGS	02313700	1973-12-21	393	A
USGS	02313700	1973-12-22	163	A
USGS	02313700	1973-12-23	186	A
USGS	02313700	1973-12-24	181	A
USGS	02313700	1973-12-25	195	A
USGS	02313700	1973-12-26	160	A
USGS	02313700	1973-12-27	259	A
USGS	02313700	1973-12-28	291	A
USGS	02313700	1973-12-29	259	A
USGS	02313700	1973-12-30	189	A
USGS	02313700	1973-12-31	108	A
USGS	02313700	1974-01-01	191	A
USGS	02313700	1974-01-02	202	A
USGS	02313700	1974-01-03	127	A
USGS	02313700	1974-01-04	141	A
USGS	02313700	1974-01-05	172	A
USGS	02313700	1974-01-06	192	A
USGS	02313700	1974-01-07	203	A
USGS	02313700	1974-01-08	116	A
USGS	02313700	1974-01-09	77	A
USGS	02313700	1974-01-10	46	A
USGS	02313700	1974-01-11	197	A
USGS	02313700	1974-01-12	145	A
USGS	02313700	1974-01-13	73	A
USGS	02313700	1974-01-14	71	A
USGS	02313700	1974-01-15	86	A
USGS	02313700	1974-01-16	101	A
USGS	02313700	1974-01-17	91	A
USGS	02313700	1974-01-18	157	A
USGS	02313700	1974-01-19	241	A
USGS	02313700	1974-01-20	219	A
USGS	02313700	1974-01-21	220	A
USGS	02313700	1974-01-22	193	A
USGS	02313700	1974-01-23	149	A
USGS	02313700	1974-01-24	105	A
USGS	02313700	1974-01-25	41	A
USGS	02313700	1974-01-26	102	A
USGS	02313700	1974-01-27	48	A
USGS	02313700	1974-01-28	12	A
USGS	02313700	1974-01-29	119	A
USGS	02313700	1974-01-30	137	A
USGS	02313700	1974-01-31	75	A
USGS	02313700	1974-02-01	43	A
USGS	02313700	1974-02-02	-11	A
USGS	02313700	1974-02-03	102	A
USGS	02313700	1974-02-04	313	A
USGS	02313700	1974-02-05	98	A
USGS	02313700	1974-02-06	26	A
USGS	02313700	1974-02-07	18	A
USGS	02313700	1974-02-08	33	A
USGS	02313700	1974-02-09	100	A
USGS	02313700	1974-02-10	56	A
USGS	02313700	1974-02-11	67	A
USGS	02313700	1974-02-12	77	A
USGS	02313700	1974-02-13	69	A
USGS	02313700	1974-02-14	82	A
USGS	02313700	1974-02-15	160	A
USGS	02313700	1974-02-16	-19	A
USGS	02313700	1974-02-17	279	A
USGS	02313700	1974-02-18	72	A
USGS	02313700	1974-02-19	221	A
USGS	02313700	1974-02-20	123	A
USGS	02313700	1974-02-21	292	A
USGS	02313700	1974-02-22	94	A
USGS	02313700	1974-02-23	269	A
USGS	02313700	1974-02-24	117	A
USGS	02313700	1974-02-25	177	A
USGS	02313700	1974-02-26	159	A
USGS	02313700	1974-02-27	121	A
USGS	02313700	1974-02-28	145	A
USGS	02313700	1974-03-01	144	A
USGS	02313700	1974-03-02	126	A
USGS	02313700	1974-03-03	99	A
USGS	02313700	1974-03-04	34	A
USGS	02313700	1974-03-05	93	A
USGS	02313700	1974-03-06	29	A
USGS	02313700	1974-03-07	90	A
USGS	02313700	1974-03-08	98	A
USGS	02313700	1974-03-09	76	A
USGS	02313700	1974-03-10	140	A
USGS	02313700	1974-03-11	91	A
USGS	02313700	1974-03-12	155	A
USGS	02313700	1974-03-13	138	A
USGS	02313700	1974-03-14	104	A
USGS	02313700	1974-03-15	139	A
USGS	02313700	1974-03-16	121	A
USGS	02313700	1974-03-17	209	A
USGS	02313700	1974-03-18	148	A
USGS	02313700	1974-03-19	108	A
USGS	02313700	1974-03-20	30	A
USGS	02313700	1974-03-21	120	A
USGS	02313700	1974-03-22	189	A
USGS	02313700	1974-03-23	260	A
USGS	02313700	1974-03-24	881	A
USGS	02313700	1974-03-25	891	A
USGS	02313700	1974-03-26	868	A
USGS	02313700	1974-03-27	482	A
USGS	02313700	1974-03-28	485	A
USGS	02313700	1974-03-29	270	A
USGS	02313700	1974-03-30	88	A
USGS	02313700	1974-03-31	460	A
USGS	02313700	1974-04-01	102	A
USGS	02313700	1974-04-02	295	A
USGS	02313700	1974-04-03	65	A
USGS	02313700	1974-04-04	52	A
USGS	02313700	1974-04-05	199	A
USGS	02313700	1974-04-06	159	A
USGS	02313700	1974-04-07	11	A
USGS	02313700	1974-04-08	145	A
USGS	02313700	1974-04-09	73	A
USGS	02313700	1974-04-10	62	A
USGS	02313700	1974-04-11	109	A
USGS	02313700	1974-04-12	137	A
USGS	02313700	1974-04-13	95	A
USGS	02313700	1974-04-14	199	A
USGS	02313700	1974-04-15	139	A
USGS	02313700	1974-04-16	199	A
USGS	02313700	1974-04-17	186	A
USGS	02313700	1974-04-18	141	A
USGS	02313700	1974-04-19	49	A
USGS	02313700	1974-04-20	23	A
USGS	02313700	1974-04-21	47	A
USGS	02313700	1974-04-22	40	A
USGS	02313700	1974-04-23	-2.4	A
USGS	02313700	1974-04-24	29	A
USGS	02313700	1974-04-25	99	A
USGS	02313700	1974-04-26	54	A
USGS	02313700	1974-04-27	75	A
USGS	02313700	1974-04-28	69	A
USGS	02313700	1974-04-29	96	A
USGS	02313700	1974-04-30	113	A
USGS	02313700	1974-05-01	108	A
USGS	02313700	1974-05-02	115	A
USGS	02313700	1974-05-03	78	A
USGS	02313700	1974-05-04	75	A
USGS	02313700	1974-05-05	7.3	A
USGS	02313700	1974-05-06	178	A
USGS	02313700	1974-05-07	128	A
USGS	02313700	1974-05-08	116	A
USGS	02313700	1974-05-09	-31	A
USGS	02313700	1974-05-10	22	A
USGS	02313700	1974-05-11	-67	A
USGS	02313700	1974-05-12	28	A
USGS	02313700	1974-05-13	258	A
USGS	02313700	1974-05-14	114	A
USGS	02313700	1974-05-15	116	A
USGS	02313700	1974-05-16	72	A
USGS	02313700	1974-05-17	69	A
USGS	02313700	1974-05-18	107	A
USGS	02313700	1974-05-19	71	A
USGS	02313700	1974-05-20	-5.0	A
USGS	02313700	1974-05-21	19	A
USGS	02313700	1974-05-22	-203	A
USGS	02313700	1974-05-23	6.7	A
USGS	02313700	1974-05-24	100	A
USGS	02313700	1974-05-25	59	A
USGS	02313700	1974-05-26	-0.10	A
USGS	02313700	1974-05-27	102	A
USGS	02313700	1974-05-28	77	A
USGS	02313700	1974-05-29	56	A
USGS	02313700	1974-05-30	90	A
USGS	02313700	1974-05-31	67	A
USGS	02313700	1974-06-01	62	A
USGS	02313700	1974-06-02	38	A
USGS	02313700	1974-06-03	153	A
USGS	02313700	1974-06-04	29	A
USGS	02313700	1974-06-05	15	A
USGS	02313700	1974-06-06	-15	A
USGS	02313700	1974-06-07	1.9	A
USGS	02313700	1974-06-08	23	A
USGS	02313700	1974-06-09	36	A
USGS	02313700	1974-06-10	76	A
USGS	02313700	1974-06-11	9.4	A
USGS	02313700	1974-06-12	107	A
USGS	02313700	1974-06-13	142	A
USGS	02313700	1974-06-14	26	A
USGS	02313700	1974-06-15	71	A
USGS	02313700	1974-06-16	70	A
USGS	02313700	1974-06-17	81	A
USGS	02313700	1974-06-18	50	A
USGS	02313700	1974-06-19	-68	A
USGS	02313700	1974-06-20	37	A
USGS	02313700	1974-06-21	18	A
USGS	02313700	1974-06-22	36	A
USGS	02313700	1974-06-23	-21	A
USGS	02313700	1974-06-24	75	A
USGS	02313700	1974-06-25	356	A
USGS	02313700	1974-06-26	400	A
USGS	02313700	1974-06-27	208	A
USGS	02313700	1974-06-28	326	A
USGS	02313700	1974-06-29	300	A
USGS	02313700	1974-06-30	312	A
USGS	02313700	1974-07-01	74	A
USGS	02313700	1974-07-02	77	A
USGS	02313700	1974-07-03	146	A
USGS	02313700	1974-07-04	108	A
USGS	02313700	1974-07-05	66	A
USGS	02313700	1974-07-06	43	A
USGS	02313700	1974-07-07	143	A
USGS	02313700	1974-07-08	205	A
USGS	02313700	1974-07-09	300	A
USGS	02313700	1974-07-10	397	A
USGS	02313700	1974-07-11	403	A
USGS	02313700	1974-07-12	371	A
USGS	02313700	1974-07-13	464	A
USGS	02313700	1974-07-14	376	A
USGS	02313700	1974-07-15	316	A
USGS	02313700	1974-07-16	199	A
USGS	02313700	1974-07-17	81	A
USGS	02313700	1974-07-18	33	A
USGS	02313700	1974-07-19	1.8	A
USGS	02313700	1974-07-20	8.6	A
USGS	02313700	1974-07-21	-21	A
USGS	02313700	1974-07-22	114	A
USGS	02313700	1974-07-23	32	A
USGS	02313700	1974-07-24	86	A
USGS	02313700	1974-07-25	98	A
USGS	02313700	1974-07-26	181	A
USGS	02313700	1974-07-27	179	A
USGS	02313700	1974-07-28	405	A
USGS	02313700	1974-07-29	568	A
USGS	02313700	1974-07-30	558	A
USGS	02313700	1974-07-31	471	A
USGS	02313700	1974-08-01	251	A
USGS	02313700	1974-08-02	348	A
USGS	02313700	1974-08-03	153	A
USGS	02313700	1974-08-04	218	A
USGS	02313700	1974-08-05	129	A
USGS	02313700	1974-08-06	265	A
USGS	02313700	1974-08-07	664	A
USGS	02313700	1974-08-08	912	A
USGS	02313700	1974-08-09	941	A
USGS	02313700	1974-08-10	828	A
USGS	02313700	1974-08-11	691	A
USGS	02313700	1974-08-12	628	A
USGS	02313700	1974-08-13	679	A
USGS	02313700	1974-08-14	571	A
USGS	02313700	1974-08-15	586	A
USGS	02313700	1974-08-16	360	A
USGS	02313700	1974-08-17	469	A
USGS	02313700	1974-08-18	194	A
USGS	02313700	1974-08-19	263	A
USGS	02313700	1974-08-20	329	A
USGS	02313700	1974-08-21	402	A
USGS	02313700	1974-08-22	350	A
USGS	02313700	1974-08-23	386	A
USGS	02313700	1974-08-24	318	A
USGS	02313700	1974-08-25	280	A
USGS	02313700	1974-08-26	299	A
USGS	02313700	1974-08-27	223	A
USGS	02313700	1974-08-28	143	A
USGS	02313700	1974-08-29	114	A
USGS	02313700	1974-08-30	107	A
USGS	02313700	1974-08-31	39	A
USGS	02313700	1974-09-01	-8.5	A
USGS	02313700	1974-09-02	126	A
USGS	02313700	1974-09-03	-72	A
USGS	02313700	1974-09-04	36	A
USGS	02313700	1974-09-05	68	A
USGS	02313700	1974-09-06	-14	A
USGS	02313700	1974-09-07	307	A
USGS	02313700	1974-09-08	398	A
USGS	02313700	1974-09-09	467	A
USGS	02313700	1974-09-10	530	A
USGS	02313700	1974-09-11	594	A
USGS	02313700	1974-09-12	588	A
USGS	02313700	1974-09-13	686	A
USGS	02313700	1974-09-14	661	A
USGS	02313700	1974-09-15	496	A
USGS	02313700	1974-09-16	281	A
USGS	02313700	1974-09-17	156	A
USGS	02313700	1974-09-18	223	A
USGS	02313700	1974-09-19	253	A
USGS	02313700	1974-09-20	306	A
USGS	02313700	1974-09-21	443	A
USGS	02313700	1974-09-22	390	A
USGS	02313700	1974-09-23	398	A
USGS	02313700	1974-09-24	333	A
USGS	02313700	1974-09-25	234	A
USGS	02313700	1974-09-26	94	A
USGS	02313700	1974-09-27	61	A
USGS	02313700	1974-09-28	250	A
USGS	02313700	1974-09-29	107	A
USGS	02313700	1974-09-30	265	A
USGS	02313700	1974-10-01	26	A
USGS	02313700	1974-10-02	44	A
USGS	02313700	1974-10-03	158	A
USGS	02313700	1974-10-04	105	A
USGS	02313700	1974-10-05	90	A
USGS	02313700	1974-10-06	94	A
USGS	02313700	1974-10-07	64	A
USGS	02313700	1974-10-08	113	A
USGS	02313700	1974-10-09	124	A
USGS	02313700	1974-10-10	197	A
USGS	02313700	1974-10-11	88	A
USGS	02313700	1974-10-12	124	A
USGS	02313700	1974-10-13	103	A
USGS	02313700	1974-10-14	38	A
USGS	02313700	1974-10-15	236	A
USGS	02313700	1974-10-16	-1.4	A
USGS	02313700	1974-10-17	84	A
USGS	02313700	1974-10-18	189	A
USGS	02313700	1974-10-19	74	A
USGS	02313700	1974-10-20	74	A
USGS	02313700	1974-10-21	88	A
USGS	02313700	1974-10-22	105	A
USGS	02313700	1974-10-23	36	A
USGS	02313700	1974-10-24	82	A
USGS	02313700	1974-10-25	72	A
USGS	02313700	1974-10-26	80	A
USGS	02313700	1974-10-27	55	A
USGS	02313700	1974-10-28	203	A
USGS	02313700	1974-10-29	80	A
USGS	02313700	1974-10-30	62	A
USGS	02313700	1974-10-31	-14	A
USGS	02313700	1974-11-01	24	A
USGS	02313700	1974-11-02	62	A
USGS	02313700	1974-11-03	52	A
USGS	02313700	1974-11-04	46	A
USGS	02313700	1974-11-05	12	A
USGS	02313700	1974-11-06	38	A
USGS	02313700	1974-11-07	133	A
USGS	02313700	1974-11-08	52	A
USGS	02313700	1974-11-09	58	A
USGS	02313700	1974-11-10	29	A
USGS	02313700	1974-11-11	15	A
USGS	02313700	1974-11-12	80	A
USGS	02313700	1974-11-13	47	A
USGS	02313700	1974-11-14	24	A
USGS	02313700	1974-11-15	51	A
USGS	02313700	1974-11-16	49	A
USGS	02313700	1974-11-17	-18	A
USGS	02313700	1974-11-18	89	A
USGS	02313700	1974-11-19	111	A
USGS	02313700	1974-11-20	119	A
USGS	02313700	1974-11-21	140	A
USGS	02313700	1974-11-22	142	A
USGS	02313700	1974-11-23	86	A
USGS	02313700	1974-11-24	61	A
USGS	02313700	1974-11-25	204	A
USGS	02313700	1974-11-26	122	A
USGS	02313700	1974-11-27	82	A
USGS	02313700	1974-11-28	66	A
USGS	02313700	1974-11-29	34	A
USGS	02313700	1974-11-30	-9.9	A
USGS	02313700	1974-12-01	60	A
USGS	02313700	1974-12-02	78	A
USGS	02313700	1974-12-03	160	A
USGS	02313700	1974-12-04	163	A
USGS	02313700	1974-12-05	129	A
USGS	02313700	1974-12-06	95	A
USGS	02313700	1974-12-07	-35	A
USGS	02313700	1974-12-08	278	A
USGS	02313700	1974-12-09	182	A
USGS	02313700	1974-12-10	57	A
USGS	02313700	1974-12-11	30	A
USGS	02313700	1974-12-12	188	A
USGS	02313700	1974-12-13	118	A
USGS	02313700	1974-12-14	69	A
USGS	02313700	1974-12-15	18	A
USGS	02313700	1974-12-16	290	A
USGS	02313700	1974-12-17	244	A
USGS	02313700	1974-12-18	213	A
USGS	02313700	1974-12-19	221	A
USGS	02313700	1974-12-20	145	A
USGS	02313700	1974-12-21	158	A
USGS	02313700	1974-12-22	163	A
USGS	02313700	1974-12-23	158	A
USGS	02313700	1974-12-24	138	A
USGS	02313700	1974-12-25	142	A
USGS	02313700	1974-12-26	162	A
USGS	02313700	1974-12-27	119	A
USGS	02313700	1974-12-28	213	A
USGS	02313700	1974-12-29	188	A
USGS	02313700	1974-12-30	86	A
USGS	02313700	1974-12-31	71	A
USGS	02313700	1975-01-01	68	A
USGS	02313700	1975-01-02	77	A
USGS	02313700	1975-01-03	61	A
USGS	02313700	1975-01-04	23	A
USGS	02313700	1975-01-05	60	A
USGS	02313700	1975-01-06	154	A
USGS	02313700	1975-01-07	107	A
USGS	02313700	1975-01-08	7.7	A
USGS	02313700	1975-01-09	152	A
USGS	02313700	1975-01-10	206	A
USGS	02313700	1975-01-11	290	A
USGS	02313700	1975-01-12	245	A
USGS	02313700	1975-01-13	242	A
USGS	02313700	1975-01-14	233	A
USGS	02313700	1975-01-15	193	A
USGS	02313700	1975-01-16	147	A
USGS	02313700	1975-01-17	78	A
USGS	02313700	1975-01-18	79	A
USGS	02313700	1975-01-19	91	A
USGS	02313700	1975-01-20	387	A
USGS	02313700	1975-01-21	262	A
USGS	02313700	1975-01-22	268	A
USGS	02313700	1975-01-23	294	A
USGS	02313700	1975-01-24	120	A
USGS	02313700	1975-01-25	317	A
USGS	02313700	1975-01-26	218	A
USGS	02313700	1975-01-27	245	A
USGS	02313700	1975-01-28	245	A
USGS	02313700	1975-01-29	57	A
USGS	02313700	1975-01-30	185	A
USGS	02313700	1975-01-31	149	A
USGS	02313700	1975-02-01	-1.4	A
USGS	02313700	1975-02-02	45	A
USGS	02313700	1975-02-03	118	A
USGS	02313700	1975-02-04	3.0	A
USGS	02313700	1975-02-05	41	A
USGS	02313700	1975-02-06	104	A
USGS	02313700	1975-02-07	372	A
USGS	02313700	1975-02-08	260	A
USGS	02313700	1975-02-09	275	A
USGS	02313700	1975-02-10	385	A
USGS	02313700	1975-02-11	209	A
USGS	02313700	1975-02-12	285	A
USGS	02313700	1975-02-13	224	A
USGS	02313700	1975-02-14	84	A
USGS	02313700	1975-02-15	93	A
USGS	02313700	1975-02-16	33	A
USGS	02313700	1975-02-17	42	A
USGS	02313700	1975-02-18	54	A
USGS	02313700	1975-02-19	158	A
USGS	02313700	1975-02-20	152	A
USGS	02313700	1975-02-21	129	A
USGS	02313700	1975-02-22	40	A
USGS	02313700	1975-02-23	39	A
USGS	02313700	1975-02-24	267	A
USGS	02313700	1975-02-25	124	A
USGS	02313700	1975-02-26	158	A
USGS	02313700	1975-02-27	155	A
USGS	02313700	1975-02-28	172	A
USGS	02313700	1975-03-01	33	A
USGS	02313700	1975-03-02	110	A
USGS	02313700	1975-03-03	85	A
USGS	02313700	1975-03-04	158	A
USGS	02313700	1975-03-05	114	A
USGS	02313700	1975-03-06	112	A
USGS	02313700	1975-03-07	59	A
USGS	02313700	1975-03-08	213	A
USGS	02313700	1975-03-09	115	A
USGS	02313700	1975-03-10	77	A
USGS	02313700	1975-03-11	158	A
USGS	02313700	1975-03-12	-5.8	A
USGS	02313700	1975-03-13	5.6	A
USGS	02313700	1975-03-14	180	A
USGS	02313700	1975-03-15	88	A
USGS	02313700	1975-03-16	37	A
USGS	02313700	1975-03-17	35	A
USGS	02313700	1975-03-18	-52	A
USGS	02313700	1975-03-19	247	A
USGS	02313700	1975-03-20	173	A
USGS	02313700	1975-03-21	96	A
USGS	02313700	1975-03-22	-15	A
USGS	02313700	1975-03-23	160	A
USGS	02313700	1975-03-24	12	A
USGS	02313700	1975-03-25	4.5	A
USGS	02313700	1975-03-26	126	A
USGS	02313700	1975-03-27	107	A
USGS	02313700	1975-03-28	56	A
USGS	02313700	1975-03-29	52	A
USGS	02313700	1975-03-30	-25	A
USGS	02313700	1975-03-31	57	A
USGS	02313700	1975-04-01	26	A
USGS	02313700	1975-04-02	81	A
USGS	02313700	1975-04-03	32	A
USGS	02313700	1975-04-04	155	A
USGS	02313700	1975-04-05	179	A
USGS	02313700	1975-04-06	152	A
USGS	02313700	1975-04-07	89	A
USGS	02313700	1975-04-08	-0.20	A
USGS	02313700	1975-04-09	140	A
USGS	02313700	1975-04-10	33	A
USGS	02313700	1975-04-11	483	A
USGS	02313700	1975-04-12	315	A
USGS	02313700	1975-04-13	287	A
USGS	02313700	1975-04-14	175	A
USGS	02313700	1975-04-15	401	A
USGS	02313700	1975-04-16	190	A
USGS	02313700	1975-04-17	38	A
USGS	02313700	1975-04-18	144	A
USGS	02313700	1975-04-19	246	A
USGS	02313700	1975-04-20	258	A
USGS	02313700	1975-04-21	123	A
USGS	02313700	1975-04-22	96	A
USGS	02313700	1975-04-23	74	A
USGS	02313700	1975-04-24	144	A
USGS	02313700	1975-04-25	231	A
USGS	02313700	1975-04-26	218	A
USGS	02313700	1975-04-27	53	A
USGS	02313700	1975-04-28	329	A
USGS	02313700	1975-04-29	380	A
USGS	02313700	1975-04-30	182	A
USGS	02313700	1975-05-01	205	A
USGS	02313700	1975-05-02	218	A
USGS	02313700	1975-05-03	82	A
USGS	02313700	1975-05-04	213	A
USGS	02313700	1975-05-05	122	A
USGS	02313700	1975-05-06	104	A
USGS	02313700	1975-05-07	65	A
USGS	02313700	1975-05-08	54	A
USGS	02313700	1975-05-09	67	A
USGS	02313700	1975-05-10	124	A
USGS	02313700	1975-05-11	-14	A
USGS	02313700	1975-05-12	85	A
USGS	02313700	1975-05-13	202	A
USGS	02313700	1975-05-14	7.8	A
USGS	02313700	1975-05-15	-27	A
USGS	02313700	1975-05-16	58	A
USGS	02313700	1975-05-17	242	A
USGS	02313700	1975-05-18	63	A
USGS	02313700	1975-05-19	107	A
USGS	02313700	1975-05-20	37	A
USGS	02313700	1975-05-21	60	A
USGS	02313700	1975-05-22	101	A
USGS	02313700	1975-05-23	168	A
USGS	02313700	1975-05-24	64	A
USGS	02313700	1975-05-25	122	A
USGS	02313700	1975-05-26	-9.5	A
USGS	02313700	1975-05-27	93	A
USGS	02313700	1975-05-28	23	A
USGS	02313700	1975-05-29	117	A
USGS	02313700	1975-05-30	-6.2	A
USGS	02313700	1975-05-31	-12	A
USGS	02313700	1975-06-01	119	A
USGS	02313700	1975-06-02	117	A
USGS	02313700	1975-06-03	150	A
USGS	02313700	1975-06-04	87	A
USGS	02313700	1975-06-05	127	A
USGS	02313700	1975-06-06	48	A
USGS	02313700	1975-06-07	20	A
USGS	02313700	1975-06-08	58	A
USGS	02313700	1975-06-09	44	A
USGS	02313700	1975-06-10	31	A
USGS	02313700	1975-06-11	84	A
USGS	02313700	1975-06-12	13	A
USGS	02313700	1975-06-13	29	A
USGS	02313700	1975-06-14	7.4	A
USGS	02313700	1975-06-15	55	A
USGS	02313700	1975-06-16	49	A
USGS	02313700	1975-06-17	-18	A
USGS	02313700	1975-06-18	15	A
USGS	02313700	1975-06-19	122	A
USGS	02313700	1975-06-20	51	A
USGS	02313700	1975-06-21	3.6	A
USGS	02313700	1975-06-22	30	A
USGS	02313700	1975-06-23	45	A
USGS	02313700	1975-06-24	8.5	A
USGS	02313700	1975-06-25	-17	A
USGS	02313700	1975-06-26	53	A
USGS	02313700	1975-06-27	20	A
USGS	02313700	1975-06-28	9.2	A
USGS	02313700	1975-06-29	9.6	A
USGS	02313700	1975-06-30	43	A
USGS	02313700	1975-07-01	18	A
USGS	02313700	1975-07-02	71	A
USGS	02313700	1975-07-03	31	A
USGS	02313700	1975-07-04	8.0	A
USGS	02313700	1975-07-05	91	A
USGS	02313700	1975-07-06	136	A
USGS	02313700	1975-07-07	49	A
USGS	02313700	1975-07-08	33	A
USGS	02313700	1975-07-09	143	A
USGS	02313700	1975-07-10	46	A
USGS	02313700	1975-07-11	130	A
USGS	02313700	1975-07-12	38	A
USGS	02313700	1975-07-13	284	A
USGS	02313700	1975-07-14	273	A
USGS	02313700	1975-07-15	349	A
USGS	02313700	1975-07-16	377	A
USGS	02313700	1975-07-17	537	A
USGS	02313700	1975-07-18	511	A
USGS	02313700	1975-07-19	356	A
USGS	02313700	1975-07-20	381	A
USGS	02313700	1975-07-21	561	A
USGS	02313700	1975-07-22	526	A
USGS	02313700	1975-07-23	462	A
USGS	02313700	1975-07-24	491	A
USGS	02313700	1975-07-25	479	A
USGS	02313700	1975-07-26	469	A
USGS	02313700	1975-07-27	356	A
USGS	02313700	1975-07-28	549	A
USGS	02313700	1975-07-29	617	A
USGS	02313700	1975-07-30	637	A
USGS	02313700	1975-07-31	576	A
USGS	02313700	1975-08-01	584	A
USGS	02313700	1975-08-02	707	A
USGS	02313700	1975-08-03	773	A
USGS	02313700	1975-08-04	674	A
USGS	02313700	1975-08-05	538	A
USGS	02313700	1975-08-06	193	A
USGS	02313700	1975-08-07	266	A
USGS	02313700	1975-08-08	236	A
USGS	02313700	1975-08-09	151	A
USGS	02313700	1975-08-10	200	A
USGS	02313700	1975-08-11	54	A
USGS	02313700	1975-08-12	286	A
USGS	02313700	1975-08-13	249	A
USGS	02313700	1975-08-14	221	A
USGS	02313700	1975-08-15	192	A
USGS	02313700	1975-08-16	187	A
USGS	02313700	1975-08-17	308	A
USGS	02313700	1975-08-18	314	A
USGS	02313700	1975-08-19	203	A
USGS	02313700	1975-08-20	259	A
USGS	02313700	1975-08-21	183	A
USGS	02313700	1975-08-22	269	A
USGS	02313700	1975-08-23	185	A
USGS	02313700	1975-08-24	355	A
USGS	02313700	1975-08-25	293	A
USGS	02313700	1975-08-26	262	A
USGS	02313700	1975-08-27	105	A
USGS	02313700	1975-08-28	126	A
USGS	02313700	1975-08-29	177	A
USGS	02313700	1975-08-30	151	A
USGS	02313700	1975-08-31	226	A
USGS	02313700	1975-09-01	185	A
USGS	02313700	1975-09-02	213	A
USGS	02313700	1975-09-03	252	A
USGS	02313700	1975-09-04	186	A
USGS	02313700	1975-09-05	248	A
USGS	02313700	1975-09-06	462	A
USGS	02313700	1975-09-07	570	A
USGS	02313700	1975-09-08	560	A
USGS	02313700	1975-09-09	536	A
USGS	02313700	1975-09-10	568	A
